"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"30","RT @BovadaLV: If my #SuperBowl Party Prop Sheet is 100% correct, we‚Äôll share a 10K prize with all who RTs this. -PM #PartyPropParlay https:‚Ä¶",FALSE,0,NA,2017-02-17 20:04:12,FALSE,NA,"832682077719982080",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","pyotrvor43xn",737,TRUE,FALSE,NA,NA
"31","Just sell it. https://t.co/945lBQwBzS  #marketing #media #superbowl #influencer #WSJ #business #bloomberg‚Ä¶ https://t.co/p4NJU7lY6i",FALSE,0,NA,2017-02-17 20:04:02,TRUE,NA,"832682035617476608",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","RandallGoulding",0,FALSE,FALSE,NA,NA
"32","RT @sitedomau: Seguem as imagens in√©ditas do show de drones do #SuperBowl https://t.co/y0gFbsxQjs",FALSE,0,NA,2017-02-17 20:04:00,FALSE,NA,"832682027648376833",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","LFYuogOtwfu4VvC",264,TRUE,FALSE,NA,NA
"33","RT @annabellucey: STRANGERS THINGS SEASON 2 #StrangerThings #SuperBowl",FALSE,0,NA,2017-02-17 20:04:00,FALSE,NA,"832682027426025472",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","7QySlGDOBUsJcsW",4,TRUE,FALSE,NA,NA
"34","RT @SEMPERPH03NIX: First #OT in #SuperBowl history",FALSE,0,NA,2017-02-17 20:03:13,FALSE,NA,"832681830633529344",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","ULuO6cP8qT6WgoP",1,TRUE,FALSE,NA,NA
"35","Build your network in time to sell your products https://t.co/rSONnxf1AA #superbowl #marketing #fallon #election‚Ä¶ https://t.co/cNPv4GBIrK",FALSE,0,NA,2017-02-17 20:03:02,TRUE,NA,"832681782659002369",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","socialstartnews",0,FALSE,FALSE,NA,NA
"36","RT @NinSwitchNews: Sweet! #NintendoSwitch was identified in the top 100 brands being talked about at the #SuperBowl! ‚Üíhttps://t.co/kcFHWV1a‚Ä¶",FALSE,0,NA,2017-02-17 20:03:00,FALSE,NA,"832681777705521152",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Kingdomkey23",15,TRUE,FALSE,NA,NA
"37","Get your word out to over 4 million people. https://t.co/piwm354PFH #social #business #news #networks #pr #marketing #superbowl #wsj #nfl",FALSE,0,NA,2017-02-17 20:03:00,FALSE,NA,"832681777013612544",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","socialstocksnow",0,FALSE,FALSE,NA,NA
"38","RT @NinSwitchNews: Sweet! #NintendoSwitch was identified in the top 100 brands being talked about at the #SuperBowl! ‚Üíhttps://t.co/kcFHWV1a‚Ä¶",FALSE,0,NA,2017-02-17 20:03:00,FALSE,NA,"832681775704862720",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ccrrpm",15,TRUE,FALSE,NA,NA
"39","RT @NASA: Who are you rooting for this #SuperBowlSunday? If @AtlantaFalcons, RT this nebula with their team colors. #SuperBowl #SB51 https:‚Ä¶",FALSE,0,NA,2017-02-17 20:02:54,FALSE,NA,"832681750375436290",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","igorfrolove1",1589,TRUE,FALSE,NA,NA
"40","RT @VoteTrumpPics: I Am Praying for You Mr. PresidentÌ†ΩÌπè

RTÌ†ΩÌ≤• if you #Pray4DJT Ì†ΩÌπè

 #SuperBowl #PepsiHalftime #Gaga https://t.co/9fj6a1kZ8h",FALSE,0,NA,2017-02-17 20:02:34,FALSE,NA,"832681668662087680",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","jaycov77",3036,TRUE,FALSE,NA,NA
"41","RT @SanCadilla: ¬øExtasiado a√∫n por el final del #SuperBowl? Recuerda que el futbol tambi√©n regala momentos as√≠ https://t.co/YeTaxBLMgC",FALSE,0,NA,2017-02-17 20:02:16,FALSE,NA,"832681590215962624",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","komCaxUoZaoGhOK",754,TRUE,FALSE,NA,NA
"42","RT @DrLee4America: #SuperBowl¬† 
#Christians &amp; #Jews instead of watching \"Lady\" Gaga, please join in #Prayer Rally for @POTUS @VP @FLOTUS 
#‚Ä¶",FALSE,0,NA,2017-02-17 20:02:12,FALSE,NA,"832681574223065088",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","mmcgarrett",1033,TRUE,FALSE,NA,NA
"43","RT @wgtc_site: Tom Brady's recent #SuperBowl win will be turned into a movie - https://t.co/Uj5HEDa3Gu https://t.co/yZLWHYSLHP",FALSE,0,NA,2017-02-17 20:02:02,FALSE,NA,"832681531705483264",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","iswanny3503",5,TRUE,FALSE,NA,NA
"44","Build your network in time to sell your product https://t.co/1xX1T9St98 #marketing #fallon #superbowl #trump #wsj‚Ä¶ https://t.co/uyNhhJKJj9",FALSE,0,NA,2017-02-17 20:02:02,TRUE,NA,"832681530581536768",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","socialprnews",0,FALSE,FALSE,NA,NA
"45","Infographic #Superbowl research for viewing patterns. Facebook to win the #SMM viewing game https://t.co/WxtNpoeT97",FALSE,0,NA,2017-02-17 20:01:24,FALSE,NA,"832681372749746179",NA,"<a href=\"http://www.tweetjukebox.com\" rel=\"nofollow\">Tweet Jukebox</a>","vamsi457",0,FALSE,FALSE,NA,NA
"46","RT @bycycle: Migos halftime show would've been iconic. #SuperBowl https://t.co/zlchwcHimH",FALSE,0,NA,2017-02-17 20:01:04,FALSE,NA,"832681291086721024",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","iajaero",21788,TRUE,FALSE,NA,NA
"47","RT @Trav_is_White: How are the pats even in the SuperBowl??? #SuperBowl #SB51",FALSE,0,NA,2017-02-17 20:00:57,FALSE,NA,"832681259105021954",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","RtbMYZGpaq9rixx",1,TRUE,FALSE,NA,NA
"48","RT @UTProbs: Houston hosted the most legendary #SuperBowl of all time Ì†ºÌøà https://t.co/bj2oY7gpUD",FALSE,0,NA,2017-02-17 20:00:48,FALSE,NA,"832681223805890560",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","jbush93tx",204,TRUE,FALSE,NA,NA
"49","VIDEO: Anatomy of an Ad -- Behind the scenes with @Tide's #SuperBowl stain spot #SB51 https://t.co/7DsOmKYhvL https://t.co/aYvZmnAvAM",FALSE,0,NA,2017-02-17 20:00:34,FALSE,NA,"832681163521040384",NA,"<a href=\"https://dlvrit.com/\" rel=\"nofollow\">dlvr.it</a>","KyleLukan",0,FALSE,FALSE,NA,NA
"50","NE #Patriots #Leather Look #Case for #iPhone &amp; #Samsung Devices #NFL #Superbowl #NewEnglandPatriots #Superbowl51 https://t.co/NGxwRarF3q",FALSE,1,NA,2017-02-17 20:00:16,FALSE,NA,"832681088027914240",NA,"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>","pya_online",0,FALSE,FALSE,NA,NA
"51","RT @UTProbs: Houston hosted the most legendary #SuperBowl of all time Ì†ºÌøà https://t.co/bj2oY7gpUD",FALSE,0,NA,2017-02-17 20:00:09,FALSE,NA,"832681056864120836",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Angelo_Fish",204,TRUE,FALSE,NA,NA
"52","Recapitulando: #superbowl

13: Beyonce / #DestinysChild
14: B. Mars / #RHCP
15: @KatyPerry
16: Beyonce / B. Mars / Coldplay
17: @LadyGaga",FALSE,0,NA,2017-02-17 19:59:34,FALSE,NA,"832680912517099521",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Fercho1138",0,FALSE,FALSE,NA,NA
"53","RT @LadyGagaLGN: Here is the full #PepsiHalftime Retweet so others can watch. #SuperBowl #LadyGaga https://t.co/jw25zOdFoB",FALSE,0,NA,2017-02-17 19:59:23,FALSE,NA,"832680866547589121",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","blastgamer11",5857,TRUE,FALSE,NA,NA
"54","RT @VictoriasSecret: Just one of ‚ÄúA Million Reasons‚Äù we‚Äôre on #TeamGaga tonight! @ladygaga #SuperBowl Ì†ΩÌ∏ç Ì†ºÌøà https://t.co/MmWUef33Rt",FALSE,0,NA,2017-02-17 19:59:05,FALSE,NA,"832680792119611395",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","xshkidd",1900,TRUE,FALSE,NA,NA
"55","RT @wgtc_site: Tom Brady's recent #SuperBowl win will be turned into a movie - https://t.co/Uj5HEDa3Gu https://t.co/yZLWHYSLHP",FALSE,0,NA,2017-02-17 19:59:03,FALSE,NA,"832680782548201472",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","JoshM_Jones",5,TRUE,FALSE,NA,NA
"56","RT @TROPICALNIGHTS_: #SUPERBOWL #SUPERBOWLSUNDAY #SUNDAYFUNDAY #TORONTO #SCARBOROUGH #FOOD #DRINKS #BEER #WINGS #FALCONS #PATRIOTS #EASTSID‚Ä¶",FALSE,0,NA,2017-02-17 19:58:19,FALSE,NA,"832680597159976961",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","yyzretweet",1,TRUE,FALSE,NA,NA
"57","#NFL #MVP 2005 Topps Bazooka #190 #AaronRodgers Rookie Card #GreenBay #Packers https://t.co/nvx6VM1l2b #SuperBowl‚Ä¶ https://t.co/F0B8cFlDe9",FALSE,1,NA,2017-02-17 19:58:13,TRUE,NA,"832680574145880064",NA,"<a href=\"https://dlvrit.com/\" rel=\"nofollow\">dlvr.it</a>","Myong_Wisley",0,FALSE,FALSE,NA,NA
"58","RT @bk17__: So that's how he fell down? It all makes sense now. #SuperBowl https://t.co/RNkEcjgFrA",FALSE,0,NA,2017-02-17 19:58:05,FALSE,NA,"832680536514629632",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Dreetoven",1521,TRUE,FALSE,NA,NA
"59","RT @VoteTrumpPics: I Am Praying for You Mr. PresidentÌ†ΩÌπè

RTÌ†ΩÌ≤• if you #Pray4DJT Ì†ΩÌπè

 #SuperBowl #PepsiHalftime #Gaga https://t.co/9fj6a1kZ8h",FALSE,0,NA,2017-02-17 19:57:56,FALSE,NA,"832680501387202560",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","CarlosHectorAl6",3036,TRUE,FALSE,NA,NA
"60","RT @ChronoYinger: if the falcons win, ill give everyone who RT's $1000 #SuperBowl #Patriots #Falcons https://t.co/3rNb64VOPo",FALSE,0,NA,2017-02-17 19:57:48,FALSE,NA,"832680465488244736",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","igorkkgo",2429,TRUE,FALSE,NA,NA
"61","RT @OU_Football: \"It's a dream come true.\" - Geneo Grissom on being a #SuperBowl Champion

Ì†ºÌæ•Ì†ΩÌ≥∏Ì†ΩÌ≥ù‚û°Ô∏è https://t.co/Cmp7maoVZP https://t.co/2zkGE‚Ä¶",FALSE,0,NA,2017-02-17 19:57:24,FALSE,NA,"832680365454090240",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","HOLYDALLAS88",20,TRUE,FALSE,NA,NA
"62","RT @VoteTrumpPics: I Am Praying for You Mr. PresidentÌ†ΩÌπè

RTÌ†ΩÌ≤• if you #Pray4DJT Ì†ΩÌπè

 #SuperBowl #PepsiHalftime #Gaga https://t.co/9fj6a1kZ8h",FALSE,0,NA,2017-02-17 19:57:00,FALSE,NA,"832680267693240320",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Wiesinka",3036,TRUE,FALSE,NA,NA
"63","Sell your Products or Services with 4 million followers https://t.co/piwm34Neh7  #marketing #social #influencer #sell #superbowl #wsj  #news",FALSE,0,NA,2017-02-17 19:57:00,FALSE,NA,"832680265935761413",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","socialstocksnow",0,FALSE,FALSE,NA,NA
"64","RT @adage: VIDEO: Anatomy of an Ad -- Behind the scenes with @Tide's #SuperBowl stain spot #SB51 https://t.co/oRPrMZbDky https://t.co/FG41j‚Ä¶",FALSE,0,NA,2017-02-17 19:56:39,FALSE,NA,"832680178702626816",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Patpalma27",3,TRUE,FALSE,NA,NA
"65","RT @VoteTrumpPics: I Am Praying for You Mr. PresidentÌ†ΩÌπè

RTÌ†ΩÌ≤• if you #Pray4DJT Ì†ΩÌπè

 #SuperBowl #PepsiHalftime #Gaga https://t.co/9fj6a1kZ8h",FALSE,0,NA,2017-02-17 19:56:27,FALSE,NA,"832680126026493952",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","BeverlyWildman",3036,TRUE,FALSE,NA,NA
"66","RT @The_HelenKeller: Super Bowl last year vs. this year #SuperBowl https://t.co/7nMcP4OaEJ",FALSE,0,NA,2017-02-17 19:56:23,FALSE,NA,"832680109572292610",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","alexiordanov21",8163,TRUE,FALSE,NA,NA
"67","#SuperBowl #pizzagate bust not reported by MSM. Houston city officials, 4 y.o. in car @ X of sex trafficking https://t.co/K5xPqY44on",FALSE,0,NA,2017-02-17 19:56:10,FALSE,NA,"832680055520124929",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","kokoeverett",0,FALSE,FALSE,NA,NA
"68","RT @adage: VIDEO: Anatomy of an Ad -- Behind the scenes with @Tide's #SuperBowl stain spot #SB51 https://t.co/oRPrMZbDky https://t.co/FG41j‚Ä¶",FALSE,0,NA,2017-02-17 19:55:35,FALSE,NA,"832679908065292289",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","TheAutoAdAgency",3,TRUE,FALSE,NA,NA
"69","RT @VoteTrumpPics: I Am Praying for You Mr. PresidentÌ†ΩÌπè

RTÌ†ΩÌ≤• if you #Pray4DJT Ì†ΩÌπè

 #SuperBowl #PepsiHalftime #Gaga https://t.co/9fj6a1kZ8h",FALSE,0,NA,2017-02-17 19:55:26,FALSE,NA,"832679871855812608",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>","Lindaco74692732",3036,TRUE,FALSE,NA,NA
"70","VIDEO: Anatomy of an Ad -- Behind the scenes with Tide's #SuperBowl stain spot #SB51 https://t.co/XRsMwySkPc https://t.co/tsTVmnBfOo",FALSE,0,NA,2017-02-17 19:55:10,FALSE,NA,"832679804965109760",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","itsmostlysunny",0,FALSE,FALSE,NA,NA
"71","VIDEO: Anatomy of an Ad -- Behind the scenes with Tide's #SuperBowl stain spot #SB51 https://t.co/RSZCV1Dgnb https://t.co/09Fh1wbZGA #ads‚Ä¶",FALSE,0,NA,2017-02-17 19:55:06,FALSE,NA,"832679788187938816",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","atlan_media",0,FALSE,FALSE,NA,NA
"72","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let‚Äôs go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-17 19:54:55,FALSE,NA,"832679742398619650",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Minah_Souza",64346,TRUE,FALSE,NA,NA
"73","RT @POTUS: What an amazing comeback and win by the Patriots. Tom Brady, Bob Kraft and Coach B are total winners. Wow!
#SuperBowl -DJT",FALSE,0,NA,2017-02-17 19:54:44,FALSE,NA,"832679695862816769",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","vadimaalssav",20506,TRUE,FALSE,NA,NA
"74","RT @VoteTrumpPics: I Am Praying for You Mr. PresidentÌ†ΩÌπè

RTÌ†ΩÌ≤• if you #Pray4DJT Ì†ΩÌπè

 #SuperBowl #PepsiHalftime #Gaga https://t.co/9fj6a1kZ8h",FALSE,0,NA,2017-02-17 19:54:42,FALSE,NA,"832679686564032513",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","powerglobalus",3036,TRUE,FALSE,NA,NA
"75","RT @NinSwitchNews: Sweet! #NintendoSwitch was identified in the top 100 brands being talked about at the #SuperBowl! ‚Üíhttps://t.co/kcFHWV1a‚Ä¶",FALSE,0,NA,2017-02-17 19:54:32,FALSE,NA,"832679643069108226",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","TheGameNFormer",15,TRUE,FALSE,NA,NA
"76","RT @VoteTrumpPics: I Am Praying for You Mr. PresidentÌ†ΩÌπè

RTÌ†ΩÌ≤• if you #Pray4DJT Ì†ΩÌπè

 #SuperBowl #PepsiHalftime #Gaga https://t.co/9fj6a1kZ8h",FALSE,0,NA,2017-02-17 19:54:29,FALSE,NA,"832679634194030592",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","Philipnokc",3036,TRUE,FALSE,NA,NA
"77","RT @VoteTrumpPics: I Am Praying for You Mr. PresidentÌ†ΩÌπè

RTÌ†ΩÌ≤• if you #Pray4DJT Ì†ΩÌπè

 #SuperBowl #PepsiHalftime #Gaga https://t.co/9fj6a1kZ8h",FALSE,0,NA,2017-02-17 19:54:29,FALSE,NA,"832679630855294977",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","brendanoe60",3036,TRUE,FALSE,NA,NA
"78","RT @VoteTrumpPics: I Am Praying for You Mr. PresidentÌ†ΩÌπè

RTÌ†ΩÌ≤• if you #Pray4DJT Ì†ΩÌπè

 #SuperBowl #PepsiHalftime #Gaga https://t.co/9fj6a1kZ8h",FALSE,0,NA,2017-02-17 19:54:23,FALSE,NA,"832679608742862850",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","ReedSilbia",3036,TRUE,FALSE,NA,NA
"79","RT @VoteTrumpPics: I Am Praying for You Mr. PresidentÌ†ΩÌπè

RTÌ†ΩÌ≤• if you #Pray4DJT Ì†ΩÌπè

 #SuperBowl #PepsiHalftime #Gaga https://t.co/9fj6a1kZ8h",FALSE,0,NA,2017-02-17 19:54:17,FALSE,NA,"832679583971315712",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","KlaatuPensacola",3036,TRUE,FALSE,NA,NA
"80","RT @VoteTrumpPics: I Am Praying for You Mr. PresidentÌ†ΩÌπè

RTÌ†ΩÌ≤• if you #Pray4DJT Ì†ΩÌπè

 #SuperBowl #PepsiHalftime #Gaga https://t.co/9fj6a1kZ8h",FALSE,0,NA,2017-02-17 19:53:49,FALSE,NA,"832679465927004161",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","fidman_143",3036,TRUE,FALSE,NA,NA
"81","RT @VoteTrumpPics: I Am Praying for You Mr. PresidentÌ†ΩÌπè

RTÌ†ΩÌ≤• if you #Pray4DJT Ì†ΩÌπè

 #SuperBowl #PepsiHalftime #Gaga https://t.co/9fj6a1kZ8h",FALSE,0,NA,2017-02-17 19:53:44,FALSE,NA,"832679442363334658",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","thinker_bella",3036,TRUE,FALSE,NA,NA
"82","RT @VoteTrumpPics: I Am Praying for You Mr. PresidentÌ†ΩÌπè

RTÌ†ΩÌ≤• if you #Pray4DJT Ì†ΩÌπè

 #SuperBowl #PepsiHalftime #Gaga https://t.co/9fj6a1kZ8h",FALSE,0,NA,2017-02-17 19:53:43,FALSE,NA,"832679440769445889",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","scottomalley",3036,TRUE,FALSE,NA,NA
"83","RT @adage: VIDEO: Anatomy of an Ad -- Behind the scenes with @Tide's #SuperBowl stain spot #SB51 https://t.co/oRPrMZbDky https://t.co/FG41j‚Ä¶",FALSE,0,NA,2017-02-17 19:53:35,FALSE,NA,"832679405591728129",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","TheWillCohen",3,TRUE,FALSE,NA,NA
"84","RT @dinahjane97: Lowkey wishing I was at the #SuperBowl game! I'm happy that .@NormaniKordei is there living it up for the both of us!!! Ì†ºÌøàÌ†ºÌøà",FALSE,0,NA,2017-02-17 19:53:21,FALSE,NA,"832679345843900417",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>","Cassia_oliver11",8944,TRUE,FALSE,NA,NA
"85","RT @wgtc_site: Tom Brady's recent #SuperBowl win will be turned into a movie - https://t.co/Uj5HEDa3Gu https://t.co/yZLWHYSLHP",FALSE,0,NA,2017-02-17 19:53:19,FALSE,NA,"832679338436763648",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","marco_issa",5,TRUE,FALSE,NA,NA
"86","adage: VIDEO: Anatomy of an Ad -- Behind the scenes with Tide's #SuperBowl stain spot #SB51 ‚Ä¶ https://t.co/u72LFysmsz",FALSE,0,NA,2017-02-17 19:53:14,FALSE,NA,"832679317104521216",NA,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","simplisticpro",0,FALSE,FALSE,NA,NA
"87","RT @Goldberg: It's going to be a long, long day for Tom Brady and his buddy @TheRock #RiseUp #Superbowl https://t.co/SvdUxtQ2ge",FALSE,0,NA,2017-02-17 19:52:11,FALSE,NA,"832679055069622276",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","sagarAhirwarsa1",425,TRUE,FALSE,NA,NA
"88","VIDEO: Anatomy of an Ad -- Behind the scenes with @Tide's #SuperBowl stain spot #SB51 https://t.co/oRPrMZbDky https://t.co/FG41jzMsBf",FALSE,8,NA,2017-02-17 19:52:07,FALSE,NA,"832679035629101056",NA,"<a href=\"http://www.socialflow.com\" rel=\"nofollow\">SocialFlow</a>","adage",3,FALSE,FALSE,NA,NA
"89","RT @VoteTrumpPics: I Am Praying for You Mr. PresidentÌ†ΩÌπè

RTÌ†ΩÌ≤• if you #Pray4DJT Ì†ΩÌπè

 #SuperBowl #PepsiHalftime #Gaga https://t.co/9fj6a1kZ8h",FALSE,0,NA,2017-02-17 19:52:05,FALSE,NA,"832679030642049025",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","alan_starc",3036,TRUE,FALSE,NA,NA
"90","RT @VoteTrumpPics: I Am Praying for You Mr. PresidentÌ†ΩÌπè

RTÌ†ΩÌ≤• if you #Pray4DJT Ì†ΩÌπè

 #SuperBowl #PepsiHalftime #Gaga https://t.co/9fj6a1kZ8h",FALSE,0,NA,2017-02-17 19:51:41,FALSE,NA,"832678926900027392",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","annebrower",3036,TRUE,FALSE,NA,NA
"91","#superbowl 2009 porn horny latianos stepsisters https://t.co/jMz2gT2ksZ",FALSE,0,NA,2017-02-17 19:51:36,FALSE,NA,"832678905324515329",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","euboonee",0,FALSE,FALSE,NA,NA
"92","RT @VoteTrumpPics: I Am Praying for You Mr. PresidentÌ†ΩÌπè

RTÌ†ΩÌ≤• if you #Pray4DJT Ì†ΩÌπè

 #SuperBowl #PepsiHalftime #Gaga https://t.co/9fj6a1kZ8h",FALSE,0,NA,2017-02-17 19:51:30,FALSE,NA,"832678881593159681",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","katluvnu",3036,TRUE,FALSE,NA,NA
"93","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let‚Äôs go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-17 19:51:12,FALSE,NA,"832678806225707009",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","_gabrielaemi",64346,TRUE,FALSE,NA,NA
"94","RT @MTV: Was @LadyGaga's #SuperBowl performance a preview of what's to come on her world tour? https://t.co/zLjX5YZNGZ https://t.co/tN6zxPH‚Ä¶",FALSE,0,NA,2017-02-17 19:51:07,FALSE,NA,"832678786587963392",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","rainbowbird_m",161,TRUE,FALSE,NA,NA
"95","RT @VoteTrumpPics: I Am Praying for You Mr. PresidentÌ†ΩÌπè

RTÌ†ΩÌ≤• if you #Pray4DJT Ì†ΩÌπè

 #SuperBowl #PepsiHalftime #Gaga https://t.co/9fj6a1kZ8h",FALSE,0,NA,2017-02-17 19:51:06,FALSE,NA,"832678779742937088",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","bravogranny",3036,TRUE,FALSE,NA,NA
"96","RT @VoteTrumpPics: I Am Praying for You Mr. PresidentÌ†ΩÌπè

RTÌ†ΩÌ≤• if you #Pray4DJT Ì†ΩÌπè

 #SuperBowl #PepsiHalftime #Gaga https://t.co/9fj6a1kZ8h",FALSE,0,NA,2017-02-17 19:50:59,FALSE,NA,"832678750009503746",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","hummingalong12",3036,TRUE,FALSE,NA,NA
"97","RT @VoteTrumpPics: I Am Praying for You Mr. PresidentÌ†ΩÌπè

RTÌ†ΩÌ≤• if you #Pray4DJT Ì†ΩÌπè

 #SuperBowl #PepsiHalftime #Gaga https://t.co/9fj6a1kZ8h",FALSE,0,NA,2017-02-17 19:50:56,FALSE,NA,"832678741226639360",NA,"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows</a>","bob_maupin",3036,TRUE,FALSE,NA,NA
"98","RT @VoteTrumpPics: I Am Praying for You Mr. PresidentÌ†ΩÌπè

RTÌ†ΩÌ≤• if you #Pray4DJT Ì†ΩÌπè

 #SuperBowl #PepsiHalftime #Gaga https://t.co/9fj6a1kZ8h",FALSE,0,NA,2017-02-17 19:50:54,FALSE,NA,"832678729944006656",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","jhawk1986",3036,TRUE,FALSE,NA,NA
